timestamp,producto,product_id,estacion,duracion_min,espera_min,intento_numero,estado_calidad
2025-01-03 14:16:00,Sinfín-Corona,4874c6e5-fdbc-4793-b3ee-f89f3bbc9f72,Cilindrado Material,9,11,1,APROBADO
2025-01-03 14:16:00,Sinfín-Corona,ab419c0f-b166-4187-87a0-59af186f4919,Torneado Tornillo Sinfín,9,242,1,RECHAZADO
2025-01-03 14:17:00,Sinfín-Corona,71d281ad-bc17-4748-aff9-19243c19f88f,Cilindrado Material,8,10,1,APROBADO
2025-01-03 14:18:00,Sinfín-Corona,7f6bac28-08e4-4706-858a-456ad02ffe69,Fresado Cuñero,7,0,1,APROBADO
2025-01-03 13:57:00,Helicoidal,dc271dbb-f152-462c-9098-4ac2e1c46c57,Ensamblaje,29,0,1,APROBADO
2025-01-03 14:19:00,Sinfín-Corona,c32a2692-0162-4a1a-94a2-d3c9c1f92b0b,Cilindrado Material,7,10,1,APROBADO
2025-01-03 14:22:00,Sinfín-Corona,bc39ce19-57a1-47cb-baff-f62e553d5fbb,Corte Material,5,922,1,APROBADO
2025-01-03 14:22:00,Helicoidal,9e20cf5c-d691-4726-9039-0f34ab0dfcf1,Rectificado Dientes,6,4,1,RECHAZADO
2025-01-03 14:25:00,Sinfín-Corona,44f8214d-ec8d-4141-9746-6382ea21f04e,Corte Material,4,925,1,APROBADO
2025-01-03 14:19:00,Helicoidal,cd79a152-d5c7-4411-ac5a-7444778de122,Inspección Software,11,9,1,APROBADO
2025-01-03 14:25:00,Cónico,22c081d4-a2a0-4127-afc0-969cd56ba313,Inspección Final,5,0,1,APROBADO
2025-01-03 14:30:00,Cónico,22c081d4-a2a0-4127-afc0-969cd56ba313,PROCESO COMPLETADO,0,0,1,COMPLETADO
2025-01-03 14:23:00,Sinfín-Corona,4fa21c1e-98d1-4e05-97e2-617e4bb1ad47,Cilindrado Material,7,10,1,APROBADO
2025-01-03 14:24:00,Sinfín-Corona,eee72b71-b77c-4f91-a26c-3f569071e2ed,Cilindrado Material,6,8,1,APROBADO
2025-01-03 14:23:00,Sinfín-Corona,f4cfeb11-7c3a-4f46-b5d3-8e8ad91350bf,Cilindrado Material,8,12,1,APROBADO
2025-01-03 14:27:00,Sinfín-Corona,c89675cb-743e-4043-9cdf-c44401f80239,Corte Material,4,927,1,APROBADO
2025-01-02 13:45:00,Helicoidal,26bbbde3-8b11-4c1c-a76d-cb6dd8794911,Tratamiento Térmico,588,0,1,APROBADO
2025-01-03 14:17:00,Helicoidal,2b660769-4152-462d-b84d-e7dc184a3ee6,Tallado Piñón,16,552,1,APROBADO
2025-01-03 14:29:00,Sinfín-Corona,fadc7819-7f6c-433b-94a7-b7b3b272c9a1,Corte Material,4,929,1,APROBADO
2025-01-03 14:26:00,Cónico,90acdf55-fbdb-4a93-b8ff-3b7f43512ff7,Rectificado Dientes,8,1,1,APROBADO
2025-01-03 14:30:00,Helicoidal,dc271dbb-f152-462c-9098-4ac2e1c46c57,Inspección Final,5,4,1,APROBADO
2025-01-03 14:35:00,Helicoidal,dc271dbb-f152-462c-9098-4ac2e1c46c57,PROCESO COMPLETADO,0,0,1,COMPLETADO
2025-01-03 14:23:00,Sinfín-Corona,e19299d0-5842-482a-9f89-a204eee03e42,Torneado Tornillo Sinfín,12,246,1,APROBADO
2025-01-03 14:31:00,Sinfín-Corona,77e222c2-96fd-4857-9112-98a70ce2524d,Corte Material,4,931,1,APROBADO
2025-01-03 13:55:00,Cónico,dc62b295-488d-47eb-bfc0-6397c20b7f99,CNC Dientes Rueda,41,733,1,APROBADO
2025-01-03 14:29:00,Sinfín-Corona,6459368e-3582-4e36-8d91-9e495bfee938,Cilindrado Material,7,10,1,APROBADO
2025-01-02 11:53:00,Helicoidal,b22dfcc9-6364-486a-be0d-bd9b43eeab07,Tratamiento Térmico,704,0,1,APROBADO
2025-01-03 14:28:00,Sinfín-Corona,3bf3e55f-efd6-408e-bf97-80c6e4952997,Cilindrado Material,9,11,1,APROBADO
2025-01-03 14:28:00,Sinfín-Corona,8949facb-2037-4901-bbb9-fc7d5a4c3208,Cilindrado Material,9,10,1,APROBADO
2025-01-03 14:32:00,Helicoidal,9e20cf5c-d691-4726-9039-0f34ab0dfcf1,Rectificado Dientes,5,4,1,APROBADO
2025-01-03 14:33:00,Sinfín-Corona,f8ad2b70-ccc6-453d-926d-f6670e841db4,Corte Material,4,933,1,APROBADO
2025-01-03 14:35:00,Sinfín-Corona,1e2607f4-140e-40e0-8c86-aa0b6b1d895e,Corte Material,4,935,1,APROBADO
2025-01-03 14:30:00,Cónico,9afcb483-cbfb-4fd7-9aab-390067b73915,Inspección Software,10,14,1,APROBADO
2025-01-02 16:21:00,Helicoidal,796ec4ca-36f4-4f1f-86f9-dc8c86643c3c,Tratamiento Térmico,439,0,1,APROBADO
2025-01-03 14:35:00,Helicoidal,26bbbde3-8b11-4c1c-a76d-cb6dd8794911,Rectificado Dientes,6,2,1,APROBADO
2025-01-03 14:37:00,Sinfín-Corona,c96daf74-0a06-4eda-8e86-a6280477fd94,Corte Material,4,937,1,APROBADO
2025-01-03 14:34:00,Sinfín-Corona,0a214150-11a8-47b8-9be2-b7d634118bce,Cilindrado Material,8,12,1,APROBADO
2025-01-03 14:35:00,Sinfín-Corona,e19299d0-5842-482a-9f89-a204eee03e42,Fresado Cuñero,8,0,1,APROBADO
2025-01-03 14:35:00,Sinfín-Corona,35ee84bf-b3c1-4954-a661-63156ca052ec,Cilindrado Material,8,11,1,APROBADO
2025-01-03 14:35:00,Sinfín-Corona,bc39ce19-57a1-47cb-baff-f62e553d5fbb,Cilindrado Material,8,8,1,APROBADO
2025-01-03 14:39:00,Sinfín-Corona,4e71769b-645f-4a03-8d4d-049a6b5501c2,Corte Material,4,939,1,APROBADO
2025-01-02 12:33:00,Helicoidal,2bc2e74f-61fb-4774-84e6-51e10f4f86ef,Tratamiento Térmico,671,0,1,APROBADO
2025-01-03 14:31:00,Helicoidal,91b65109-90bf-46d0-b2a0-8e8347e525e9,Tallado Piñón,14,559,1,APROBADO
2025-01-03 14:33:00,Sinfín-Corona,77369caf-98c6-4e86-a54f-6e787c3fd226,Torneado Tornillo Sinfín,12,254,1,APROBADO
2025-01-03 14:41:00,Sinfín-Corona,069774c5-0eda-4737-9d16-3705f6ea66ed,Corte Material,4,941,1,APROBADO
2025-01-03 14:39:00,Helicoidal,b22dfcc9-6364-486a-be0d-bd9b43eeab07,Rectificado Dientes,7,2,1,APROBADO
2025-01-03 14:09:00,Helicoidal,892c9741-a608-4b5a-a1dd-07a6aef5271b,Ensamblaje,39,0,1,APROBADO
2025-01-03 14:40:00,Sinfín-Corona,44f8214d-ec8d-4141-9746-6382ea21f04e,Cilindrado Material,8,11,1,APROBADO
2025-01-03 14:41:00,Sinfín-Corona,fadc7819-7f6c-433b-94a7-b7b3b272c9a1,Cilindrado Material,7,8,1,APROBADO
2025-01-03 14:43:00,Sinfín-Corona,a40fc6ef-2f68-498a-b05f-135cefeddef8,Corte Material,5,943,1,APROBADO
2025-01-03 14:40:00,Helicoidal,40ffc3c4-14ff-46a5-b289-d3059cde80c4,Inspección Software,10,16,1,APROBADO
2025-01-03 14:41:00,Sinfín-Corona,c89675cb-743e-4043-9cdf-c44401f80239,Cilindrado Material,9,10,1,APROBADO
2025-01-03 14:46:00,Sinfín-Corona,8542d48a-f8fb-4e33-bcb6-f1cc7183d458,Corte Material,4,946,1,APROBADO
2025-01-03 14:44:00,Helicoidal,796ec4ca-36f4-4f1f-86f9-dc8c86643c3c,Rectificado Dientes,8,4,1,APROBADO
2025-01-03 14:45:00,Sinfín-Corona,77369caf-98c6-4e86-a54f-6e787c3fd226,Fresado Cuñero,7,0,1,APROBADO
2025-01-03 14:46:00,Sinfín-Corona,77e222c2-96fd-4857-9112-98a70ce2524d,Cilindrado Material,6,11,1,APROBADO
2025-01-03 14:48:00,Helicoidal,892c9741-a608-4b5a-a1dd-07a6aef5271b,Inspección Final,5,0,1,APROBADO
2025-01-03 14:53:00,Helicoidal,892c9741-a608-4b5a-a1dd-07a6aef5271b,PROCESO COMPLETADO,0,0,1,COMPLETADO
2025-01-03 14:48:00,Sinfín-Corona,4fcd33ea-eb61-476f-bee6-64783f742e50,Corte Material,5,948,1,APROBADO
2025-01-03 14:46:00,Sinfín-Corona,f8ad2b70-ccc6-453d-926d-f6670e841db4,Cilindrado Material,8,9,1,APROBADO
2025-01-03 14:43:00,Helicoidal,e7b2101c-36bd-4fc1-bbe1-b58e7dbd093e,Tallado Piñón,12,568,1,APROBADO
2025-01-03 14:51:00,Sinfín-Corona,28beb1a5-743a-445e-8013-d6fbf5cb1d64,Corte Material,4,951,1,APROBADO
2025-01-03 14:43:00,Sinfín-Corona,eb70398b-08d8-4732-b798-4d83e5972757,Torneado Tornillo Sinfín,13,262,1,APROBADO
2025-01-03 14:53:00,Sinfín-Corona,3f5f5c37-7800-46a8-ba90-934144185a07,Corte Material,3,953,1,APROBADO
2025-01-03 14:48:00,Sinfín-Corona,1e2607f4-140e-40e0-8c86-aa0b6b1d895e,Cilindrado Material,9,9,1,APROBADO
2025-01-03 14:50:00,Helicoidal,2bc2e74f-61fb-4774-84e6-51e10f4f86ef,Rectificado Dientes,7,6,1,APROBADO
2025-01-03 14:50:00,Cónico,90acdf55-fbdb-4a93-b8ff-3b7f43512ff7,Inspección Software,8,16,1,APROBADO
2025-01-03 14:54:00,Sinfín-Corona,704d8b0e-011f-4188-9ffa-1d6947fe531b,Corte Material,4,954,1,APROBADO
2025-01-03 14:23:00,Cónico,8e9ef5c9-d881-402c-8417-a731bb0389f9,Ensamblaje,36,4,1,APROBADO
2025-01-03 14:50:00,Sinfín-Corona,c96daf74-0a06-4eda-8e86-a6280477fd94,Cilindrado Material,9,9,1,APROBADO
2025-01-03 14:56:00,Sinfín-Corona,48273bf0-03c8-4681-9353-9a029f9cb391,Corte Material,4,956,1,APROBADO
2025-01-03 14:34:00,Cónico,1f8c5177-3860-4d19-ba19-936a1be20642,CNC Dientes Rueda,27,766,1,APROBADO
2025-01-03 14:52:00,Sinfín-Corona,4e71769b-645f-4a03-8d4d-049a6b5501c2,Cilindrado Material,10,9,1,APROBADO
2025-01-03 14:58:00,Sinfín-Corona,de50f5dc-eeb9-4ae5-80e7-0b3353cb8eba,Corte Material,4,958,1,APROBADO
2025-01-03 14:59:00,Cónico,8e9ef5c9-d881-402c-8417-a731bb0389f9,Inspección Final,4,0,1,APROBADO
2025-01-03 15:03:00,Cónico,8e9ef5c9-d881-402c-8417-a731bb0389f9,PROCESO COMPLETADO,0,0,1,COMPLETADO
2025-01-03 14:56:00,Sinfín-Corona,eb70398b-08d8-4732-b798-4d83e5972757,Fresado Cuñero,7,0,1,APROBADO
2025-01-03 14:54:00,Sinfín-Corona,0b140886-18d8-46a5-8c28-90522726f3c5,Torneado Tornillo Sinfín,10,269,1,APROBADO
2025-01-03 14:55:00,Sinfín-Corona,069774c5-0eda-4737-9d16-3705f6ea66ed,Cilindrado Material,9,10,1,APROBADO
2025-01-03 15:00:00,Sinfín-Corona,57e37976-5795-48c0-abd3-947f176308ec,Corte Material,4,960,1,APROBADO
2025-01-03 14:57:00,Sinfín-Corona,a40fc6ef-2f68-498a-b05f-135cefeddef8,Cilindrado Material,8,9,1,APROBADO
2025-01-03 14:30:00,Helicoidal,cd79a152-d5c7-4411-ac5a-7444778de122,Ensamblaje,36,0,1,APROBADO
2025-01-03 15:02:00,Sinfín-Corona,199614a3-7196-43ec-aef7-ebe093945db0,Corte Material,4,962,1,APROBADO
2025-01-03 15:00:00,Sinfín-Corona,8542d48a-f8fb-4e33-bcb6-f1cc7183d458,Cilindrado Material,8,10,1,APROBADO
2025-01-03 15:04:00,Sinfín-Corona,869c7937-f52b-48f3-9a8e-7a88d4df561f,Corte Material,4,964,1,APROBADO
2025-01-03 15:02:00,Sinfín-Corona,4fcd33ea-eb61-476f-bee6-64783f742e50,Cilindrado Material,7,9,1,APROBADO
2025-01-03 14:58:00,Helicoidal,9e20cf5c-d691-4726-9039-0f34ab0dfcf1,Inspección Software,12,21,1,APROBADO
2025-01-03 14:46:00,Cónico,9afcb483-cbfb-4fd7-9aab-390067b73915,Ensamblaje,24,6,1,APROBADO
2025-01-03 15:04:00,Sinfín-Corona,0b140886-18d8-46a5-8c28-90522726f3c5,Fresado Cuñero,6,0,1,APROBADO
2025-01-03 15:06:00,Sinfín-Corona,a5fcfe01-dbf7-4df8-9928-056e43a32003,Corte Material,5,966,1,APROBADO
2025-01-03 15:06:00,Helicoidal,cd79a152-d5c7-4411-ac5a-7444778de122,Inspección Final,6,0,1,APROBADO
2025-01-03 15:12:00,Helicoidal,cd79a152-d5c7-4411-ac5a-7444778de122,PROCESO COMPLETADO,0,0,1,COMPLETADO
2025-01-03 14:53:00,Helicoidal,4fc550ec-1245-4474-b374-11e1913c3d03,Tallado Piñón,19,577,1,APROBADO
2025-01-03 15:09:00,Sinfín-Corona,bb8a8aac-a062-4e4b-ba4e-5ddd45209871,Corte Material,3,969,1,APROBADO
2025-01-03 15:03:00,Sinfín-Corona,28beb1a5-743a-445e-8013-d6fbf5cb1d64,Cilindrado Material,11,8,1,APROBADO
2025-01-03 15:10:00,Sinfín-Corona,11e06cc5-37cf-4290-88b5-166ea3e05312,Corte Material,4,970,1,APROBADO
2025-01-03 15:06:00,Sinfín-Corona,3f5f5c37-7800-46a8-ba90-934144185a07,Cilindrado Material,9,10,1,APROBADO
2025-01-03 15:07:00,Sinfín-Corona,704d8b0e-011f-4188-9ffa-1d6947fe531b,Cilindrado Material,8,9,1,APROBADO
2025-01-03 15:12:00,Sinfín-Corona,66c23d26-e416-424d-b5b2-94883bdf37f4,Corte Material,3,972,1,APROBADO
2025-01-03 15:12:00,Cónico,9afcb483-cbfb-4fd7-9aab-390067b73915,Inspección Final,5,2,1,APROBADO
2025-01-03 15:17:00,Cónico,9afcb483-cbfb-4fd7-9aab-390067b73915,PROCESO COMPLETADO,0,0,1,COMPLETADO
2025-01-03 15:02:00,Sinfín-Corona,11c3c589-971c-412f-baeb-a13e8aa2cb4e,Torneado Tornillo Sinfín,15,277,1,APROBADO
2025-01-03 15:13:00,Sinfín-Corona,c797fce9-37d5-45ee-a69a-48638decebc1,Corte Material,4,973,1,APROBADO
2025-01-03 15:15:00,Sinfín-Corona,29cebdf1-cee5-453b-890d-92d9ce833fd2,Corte Material,4,975,1,APROBADO
2025-01-03 15:10:00,Helicoidal,26bbbde3-8b11-4c1c-a76d-cb6dd8794911,Inspección Software,10,29,1,APROBADO
2025-01-03 15:12:00,Sinfín-Corona,48273bf0-03c8-4681-9353-9a029f9cb391,Cilindrado Material,8,12,1,APROBADO
2025-01-03 15:13:00,Sinfín-Corona,de50f5dc-eeb9-4ae5-80e7-0b3353cb8eba,Cilindrado Material,7,11,1,APROBADO
2025-01-03 15:13:00,Sinfín-Corona,57e37976-5795-48c0-abd3-947f176308ec,Cilindrado Material,7,9,1,APROBADO
2025-01-03 15:17:00,Sinfín-Corona,abab3cd6-de5d-486d-9201-fb78a5e63895,Corte Material,4,977,1,APROBADO
2025-01-03 15:19:00,Sinfín-Corona,1dd30bd0-3f59-4a09-abcb-db2d8d83c5b6,Corte Material,4,979,1,APROBADO
2025-01-03 14:57:00,Helicoidal,40ffc3c4-14ff-46a5-b289-d3059cde80c4,Ensamblaje,28,7,1,APROBADO
2025-01-03 15:17:00,Sinfín-Corona,11c3c589-971c-412f-baeb-a13e8aa2cb4e,Fresado Cuñero,8,0,1,APROBADO
2025-01-03 15:18:00,Sinfín-Corona,869c7937-f52b-48f3-9a8e-7a88d4df561f,Cilindrado Material,7,10,1,APROBADO
2025-01-03 15:21:00,Sinfín-Corona,f6cad1ba-b0a5-4c3d-b388-75f2a3a5d8ef,Corte Material,4,981,1,APROBADO
2025-01-03 15:18:00,Sinfín-Corona,199614a3-7196-43ec-aef7-ebe093945db0,Cilindrado Material,9,12,1,APROBADO
2025-01-03 15:18:00,Sinfín-Corona,a5fcfe01-dbf7-4df8-9928-056e43a32003,Cilindrado Material,9,7,1,APROBADO
2025-01-03 15:23:00,Sinfín-Corona,0e92ca96-8de2-429e-b5e3-7f9252a8a7d2,Corte Material,4,983,1,APROBADO
2025-01-02 09:29:00,Cónico,cc9b8a85-93ce-45fe-b76d-b23a0786e018,Tratamiento Térmico,899,0,1,APROBADO
2025-01-03 15:10:00,Helicoidal,6400d87b-78f3-464e-9dad-9b2504846f0a,Tallado Piñón,19,588,1,APROBADO
2025-01-03 15:15:00,Sinfín-Corona,3ceab667-45a0-450d-b7e5-df67d271166b,Torneado Tornillo Sinfín,14,287,1,APROBADO
2025-01-03 15:23:00,Sinfín-Corona,bb8a8aac-a062-4e4b-ba4e-5ddd45209871,Cilindrado Material,6,11,1,APROBADO
2025-01-03 15:25:00,Sinfín-Corona,de16fbf2-0fa5-4cfd-ab35-6362261072d0,Corte Material,4,985,1,APROBADO
2025-01-03 15:25:00,Helicoidal,40ffc3c4-14ff-46a5-b289-d3059cde80c4,Inspección Final,6,0,1,APROBADO
2025-01-03 15:31:00,Helicoidal,40ffc3c4-14ff-46a5-b289-d3059cde80c4,PROCESO COMPLETADO,0,0,1,COMPLETADO
2025-01-03 15:27:00,Sinfín-Corona,717bfc30-7e99-4bcc-a171-8ff7e4158f44,Corte Material,4,987,1,APROBADO
2025-01-03 15:20:00,Helicoidal,b22dfcc9-6364-486a-be0d-bd9b43eeab07,Inspección Software,12,34,1,APROBADO
2025-01-03 15:25:00,Sinfín-Corona,11e06cc5-37cf-4290-88b5-166ea3e05312,Cilindrado Material,8,11,1,APROBADO
2025-01-03 15:29:00,Cónico,b51da27d-5e45-4a28-bfc6-078abdf2f71e,Corte Material,4,974,1,APROBADO
2025-01-03 14:59:00,Cónico,1f720e01-8896-4932-a991-f5962bd9af27,CNC Dientes Rueda,35,789,1,APROBADO
2025-01-03 15:25:00,Sinfín-Corona,66c23d26-e416-424d-b5b2-94883bdf37f4,Cilindrado Material,9,10,1,APROBADO
2025-01-03 15:27:00,Sinfín-Corona,c797fce9-37d5-45ee-a69a-48638decebc1,Cilindrado Material,7,10,1,APROBADO
2025-01-03 15:10:00,Helicoidal,9e20cf5c-d691-4726-9039-0f34ab0dfcf1,Ensamblaje,25,0,1,APROBADO
2025-01-03 15:28:00,Cónico,cc9b8a85-93ce-45fe-b76d-b23a0786e018,Rectificado Dientes,8,0,1,APROBADO
2025-01-03 15:29:00,Sinfín-Corona,3ceab667-45a0-450d-b7e5-df67d271166b,Fresado Cuñero,7,0,1,APROBADO
2025-01-03 15:27:00,Sinfín-Corona,7e127b47-f87e-4f49-9fd5-59251c8daea3,Torneado Tornillo Sinfín,11,298,1,APROBADO
2025-01-03 15:35:00,Helicoidal,9e20cf5c-d691-4726-9039-0f34ab0dfcf1,Inspección Final,4,0,1,APROBADO
2025-01-03 15:39:00,Helicoidal,9e20cf5c-d691-4726-9039-0f34ab0dfcf1,PROCESO COMPLETADO,0,0,1,COMPLETADO
2025-01-02 14:57:00,Cónico,9093cc5b-60d0-4b24-8e1f-2d021b58c65f,Tratamiento Térmico,583,0,1,APROBADO
2025-01-03 15:31:00,Sinfín-Corona,29cebdf1-cee5-453b-890d-92d9ce833fd2,Cilindrado Material,9,12,1,APROBADO
2025-01-03 15:32:00,Sinfín-Corona,1dd30bd0-3f59-4a09-abcb-db2d8d83c5b6,Cilindrado Material,8,9,1,APROBADO
2025-01-03 15:32:00,Sinfín-Corona,abab3cd6-de5d-486d-9201-fb78a5e63895,Cilindrado Material,9,11,1,APROBADO
2025-01-03 15:32:00,Helicoidal,796ec4ca-36f4-4f1f-86f9-dc8c86643c3c,Inspección Software,12,40,1,APROBADO
2025-01-03 15:04:00,Cónico,90acdf55-fbdb-4a93-b8ff-3b7f43512ff7,Ensamblaje,40,6,1,APROBADO
2025-01-03 15:38:00,Sinfín-Corona,f6cad1ba-b0a5-4c3d-b388-75f2a3a5d8ef,Cilindrado Material,7,13,1,APROBADO
2025-01-03 15:38:00,Sinfín-Corona,0e92ca96-8de2-429e-b5e3-7f9252a8a7d2,Cilindrado Material,7,11,1,APROBADO
2025-01-03 15:27:00,Helicoidal,20e95672-996c-4f28-aedd-c65c2e2985a6,Tallado Piñón,19,601,1,APROBADO
2025-01-03 15:38:00,Sinfín-Corona,7e127b47-f87e-4f49-9fd5-59251c8daea3,Fresado Cuñero,8,0,1,APROBADO
2025-01-03 15:40:00,Cónico,9093cc5b-60d0-4b24-8e1f-2d021b58c65f,Rectificado Dientes,7,0,1,APROBADO
2025-01-03 15:36:00,Sinfín-Corona,42a568b7-88bb-4cb2-9af5-296f86cc614f,Torneado Tornillo Sinfín,12,306,1,APROBADO
2025-01-03 15:39:00,Sinfín-Corona,de16fbf2-0fa5-4cfd-ab35-6362261072d0,Cilindrado Material,9,10,1,APROBADO
2025-01-03 15:44:00,Cónico,90acdf55-fbdb-4a93-b8ff-3b7f43512ff7,Inspección Final,5,0,1,APROBADO
2025-01-03 15:49:00,Cónico,90acdf55-fbdb-4a93-b8ff-3b7f43512ff7,PROCESO COMPLETADO,0,0,1,COMPLETADO
2025-01-03 15:33:00,Cónico,b51da27d-5e45-4a28-bfc6-078abdf2f71e,Mecanizado Rueda,17,0,1,APROBADO
2025-01-03 15:43:00,Sinfín-Corona,717bfc30-7e99-4bcc-a171-8ff7e4158f44,Cilindrado Material,9,12,1,APROBADO
2025-01-03 15:44:00,Helicoidal,2bc2e74f-61fb-4774-84e6-51e10f4f86ef,Inspección Software,11,47,1,APROBADO
2025-01-03 15:48:00,Sinfín-Corona,42a568b7-88bb-4cb2-9af5-296f86cc614f,Fresado Cuñero,7,0,1,APROBADO
2025-01-03 15:23:00,Helicoidal,26bbbde3-8b11-4c1c-a76d-cb6dd8794911,Ensamblaje,34,3,1,APROBADO
2025-01-03 15:46:00,Sinfín-Corona,5e2e3f9f-b37e-4cc1-834c-b545008acc5e,Torneado Tornillo Sinfín,11,312,1,APROBADO
2025-01-03 15:32:00,Cónico,b6040df1-8240-4a37-9ae0-0887d2efc19e,CNC Dientes Rueda,26,815,1,APROBADO
2025-01-03 15:44:00,Helicoidal,e89e1a9c-7f4b-43cb-a1ac-ef56ebf734af,Tallado Piñón,15,618,1,APROBADO
2025-01-03 15:57:00,Helicoidal,26bbbde3-8b11-4c1c-a76d-cb6dd8794911,Inspección Final,4,0,1,APROBADO
2025-01-03 16:01:00,Helicoidal,26bbbde3-8b11-4c1c-a76d-cb6dd8794911,PROCESO COMPLETADO,0,0,1,COMPLETADO
2025-01-02 13:30:00,Helicoidal,735db60b-a4c2-4d5d-9855-31de6edb4bb5,Tratamiento Térmico,691,0,1,APROBADO
2025-01-03 15:55:00,Sinfín-Corona,d2fe91d9-4f40-4979-8e02-d32c7b35b938,Torneado Tornillo Sinfín,11,320,1,APROBADO
2025-01-03 15:57:00,Sinfín-Corona,5e2e3f9f-b37e-4cc1-834c-b545008acc5e,Fresado Cuñero,9,0,1,APROBADO
2025-01-03 15:55:00,Cónico,cc9b8a85-93ce-45fe-b76d-b23a0786e018,Inspección Software,12,19,1,APROBADO
2025-01-02 13:01:00,Cónico,76134346-1eaf-49c8-8ee9-9e565f2b4c6b,Tratamiento Térmico,726,0,1,APROBADO
2025-01-03 16:01:00,Helicoidal,735db60b-a4c2-4d5d-9855-31de6edb4bb5,Rectificado Dientes,7,0,1,APROBADO
2025-01-03 15:33:00,Helicoidal,b22dfcc9-6364-486a-be0d-bd9b43eeab07,Ensamblaje,36,1,1,APROBADO
2025-01-03 16:06:00,Sinfín-Corona,d2fe91d9-4f40-4979-8e02-d32c7b35b938,Fresado Cuñero,7,0,1,APROBADO
2025-01-03 16:09:00,Helicoidal,b22dfcc9-6364-486a-be0d-bd9b43eeab07,Inspección Final,5,0,1,RECHAZADO
2025-01-03 15:57:00,Helicoidal,38f5440d-8307-463f-a982-aec94b4df3aa,Tallado Piñón,17,624,1,APROBADO
2025-01-03 16:04:00,Sinfín-Corona,561220a0-0a2d-4730-b92d-2b6a08327dad,Torneado Tornillo Sinfín,10,327,1,APROBADO
2025-01-03 16:07:00,Cónico,76134346-1eaf-49c8-8ee9-9e565f2b4c6b,Rectificado Dientes,7,0,1,APROBADO
2025-01-03 16:07:00,Cónico,9093cc5b-60d0-4b24-8e1f-2d021b58c65f,Inspección Software,11,20,1,APROBADO
2025-01-03 16:14:00,Helicoidal,b22dfcc9-6364-486a-be0d-bd9b43eeab07,Inspección Final,4,0,1,APROBADO
2025-01-03 16:18:00,Helicoidal,b22dfcc9-6364-486a-be0d-bd9b43eeab07,PROCESO COMPLETADO,0,0,1,COMPLETADO
2025-01-03 15:56:00,Cónico,53ef6d89-63a8-4874-aa97-835f21dd417e,CNC Dientes Rueda,25,831,1,APROBADO
2025-01-03 16:14:00,Sinfín-Corona,561220a0-0a2d-4730-b92d-2b6a08327dad,Fresado Cuñero,8,0,1,RECHAZADO
2025-01-03 15:44:00,Helicoidal,796ec4ca-36f4-4f1f-86f9-dc8c86643c3c,Ensamblaje,39,0,1,RECHAZADO
2025-01-03 16:12:00,Sinfín-Corona,8d71dc3e-1201-4acb-86b4-3b2d987e4ee1,Torneado Tornillo Sinfín,12,333,1,APROBADO
2025-01-03 16:12:00,Helicoidal,4b415be0-4630-44c4-b1da-18f78cdfcd2d,Tallado Piñón,14,639,1,APROBADO
2025-01-03 16:18:00,Helicoidal,735db60b-a4c2-4d5d-9855-31de6edb4bb5,Inspección Software,11,10,1,APROBADO
2025-01-02 16:04:00,Helicoidal,501d2bad-febc-447a-bbb4-7b4dbdf64938,Tratamiento Térmico,565,0,1,APROBADO
2025-01-03 15:55:00,Helicoidal,2bc2e74f-61fb-4774-84e6-51e10f4f86ef,Ensamblaje,35,0,1,APROBADO
2025-01-03 16:22:00,Sinfín-Corona,561220a0-0a2d-4730-b92d-2b6a08327dad,Fresado Cuñero,9,0,1,APROBADO
2025-01-03 16:24:00,Sinfín-Corona,8d71dc3e-1201-4acb-86b4-3b2d987e4ee1,Fresado Cuñero,7,0,1,APROBADO
2025-01-03 16:22:00,Sinfín-Corona,d5d04670-99b3-4d39-9d75-933d3512251f,Torneado Tornillo Sinfín,12,342,1,APROBADO
2025-01-03 16:30:00,Helicoidal,2bc2e74f-61fb-4774-84e6-51e10f4f86ef,Inspección Final,5,0,1,APROBADO
2025-01-03 16:35:00,Helicoidal,2bc2e74f-61fb-4774-84e6-51e10f4f86ef,PROCESO COMPLETADO,0,0,1,COMPLETADO
2025-01-03 16:29:00,Helicoidal,501d2bad-febc-447a-bbb4-7b4dbdf64938,Rectificado Dientes,8,0,1,APROBADO
2025-01-03 16:24:00,Helicoidal,2998d07c-765b-4afa-a791-518025310c87,Tallado Piñón,14,647,1,APROBADO
2025-01-03 16:29:00,Cónico,76134346-1eaf-49c8-8ee9-9e565f2b4c6b,Inspección Software,12,15,1,APROBADO
2025-01-03 16:34:00,Sinfín-Corona,d5d04670-99b3-4d39-9d75-933d3512251f,Fresado Cuñero,7,0,1,APROBADO
2025-01-03 16:32:00,Sinfín-Corona,564901e4-e3d8-4010-a8a2-9a16010856a6,Torneado Tornillo Sinfín,10,349,1,APROBADO
2025-01-03 16:19:00,Cónico,d3495b9b-9fde-4469-aa1b-329817691a7f,CNC Dientes Rueda,26,853,1,APROBADO
2025-01-03 16:07:00,Cónico,cc9b8a85-93ce-45fe-b76d-b23a0786e018,Ensamblaje,39,0,1,APROBADO
2025-01-03 16:42:00,Sinfín-Corona,564901e4-e3d8-4010-a8a2-9a16010856a6,Fresado Cuñero,7,0,1,APROBADO
2025-01-03 16:41:00,Helicoidal,501d2bad-febc-447a-bbb4-7b4dbdf64938,Inspección Software,9,4,1,APROBADO
